tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent,clusters
51.0,"Oroville, CA",1.06e+18,"at a red cross relief center people are posting hand-written notes to try to find missing friends and family #campfire @weatherchannel @wunderground @gridley, california https://www.instagram.com/p/bqyndinhcel/?utm_source=ig_twitter_share&amp;igshid=mzise6bbr4g5",2018-11-19 22:10:43+00:00,#campfire,amlikethewind,@weatherchannel @wunderground,0,0,https://twitter.com/amlikethewind/status/1064642150170673152,19,22,10,1,1,"At a Red Cross relief center people are posting hand-written notes to try to find missing friends and family #campfire @weatherchannel @wunderground @Gridley, California ",1,"Gridley, CA",1.0,4
250.0,"Paradise, CA",1.06e+18,backyard garden “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… https://www.instagram.com/p/bqxh27zlwpx/?utm_source=ig_twitter_share&amp;igshid=ly4c2mdxr2rh,2018-11-19 15:53:19+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064547176913805315,19,15,53,1,1,Backyard garden “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… ,1,"Paradise, CA",0.0,1
248.0,"Paradise, CA",1.06e+18,backyard garden beauties “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… https://www.instagram.com/p/bqxigzafc1j/?utm_source=ig_twitter_share&amp;igshid=1l7y7mcthhxvu,2018-11-19 15:55:26+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064547708697018374,19,15,55,1,1,Backyard garden beauties “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see… ,1,"Paradise, CA",0.0,1
125.0,"Paradise, CA",1.07e+18,backyard peaches paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return… https://www.instagram.com/p/bqfj7prlbkw/?utm_source=ig_twitter_share&amp;igshid=rrrr69tkjiku,2018-11-22 14:58:10+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065620460010762240,22,14,58,1,1,Backyard peaches Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return… ,1,"Paradise, CA",0.0,1
249.0,"Paradise, CA",1.06e+18,backyard rose garden “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… https://www.instagram.com/p/bqxh--6fmah/?utm_source=ig_twitter_share&amp;igshid=1cr6v1utfq6l6,2018-11-19 15:54:25+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064547451674214400,19,15,54,1,1,Backyard rose garden “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it… ,1,"Paradise, CA",0.0,1
255.0,Butte County,1.06e+18,been working on this non stop so happy it came together. thankful to my team! i will be on the ground there to help support and coordinate all these efforts #repost @houndsandheroes… https://www.instagram.com/p/bqykck9fz71/?utm_source=ig_twitter_share&amp;igshid=w3dh4ysxmvms,2018-11-20 01:36:02+00:00,#Repost,BJLaflin,@houndsandheroes,4,1,https://twitter.com/BJLaflin/status/1064693821701844997,20,1,36,1,1,Been working on this non stop so happy it came together. Thankful to my team! I will be on the ground there to help support and coordinate all these efforts #Repost @houndsandheroes… ,0,"Oroville, CA",1.0,0
737.0,"Paradise, CA",1.06e+18,belongings are hastily loaded in a pickup truck as friends and family desperately run to places out of the way of a fast moving fire running down the hills in butte county. #chico… https://www.instagram.com/p/bp8njvrh2sr/?utm_source=ig_twitter_share&amp;igshid=1fv1vy0x0hdq0,2018-11-09 01:12:49+00:00,#chico,defect_detector,,0,0,https://twitter.com/defect_detector/status/1060701709251604480,9,1,12,1,1,Belongings are hastily loaded in a pickup truck as friends and family desperately run to places out of the way of a fast moving fire running down the hills in Butte County. #chico… ,1,"Chico, CA",0.0,4
325.0,"Paradise, CA",1.06e+18,"big shout out to nimbleforgood & @akycreative for the portable charger hookup. so many people close to me lost their homes in the #campfire (my mom, my cousin, too many friends to… https://www.instagram.com/p/bqso8ernsrv/?utm_source=ig_twitter_share&amp;igshid=1smps2pa5wkws",2018-11-17 18:19:02+00:00,#CampFire,CNCRETEOPINIONS,@AKYCreative,0,0,https://twitter.com/CNCRETEOPINIONS/status/1063859069822410752,17,18,19,1,1,"Big shout out to nimbleforgood & @akycreative for the portable charger hookup. So many people close to me lost their homes in the #CampFire (my mom, my cousin, too many friends to… ",1,"Chico, CA",0.0,4
124.0,"Paradise, CA",1.07e+18,bille park in paradise among the redwooo paradise lake “paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some… https://www.instagram.com/p/bqfkyl4lj1u/?utm_source=ig_twitter_share&amp;igshid=utzipryn4280,2018-11-22 15:02:07+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065621454459289606,22,15,2,1,1,Bille Park in Paradise among the Redwooo Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some… ,1,"Paradise, CA",1.0,1
638.0,"Paradise, CA",1.06e+18,broken-hearted. i have such dear friends living there who had to evacuate & didn’t know about their homes last night. it didn’t look too good for some of them and i am so extremely sorry… https://www.instagram.com/p/bqalijygegv/?utm_source=ig_twitter_share&amp;igshid=c6yd6fr018sq,2018-11-10 18:31:52+00:00,,kensicomusic,,0,0,https://twitter.com/kensicomusic/status/1061325583903277057,10,18,31,1,1,Broken-hearted. I have such dear friends living there who had to evacuate & didn’t know about their homes last night. It didn’t look too good for some of them and I am so extremely sorry… ,0,"Chico, CA",0.0,4
604.0,"Paradise, CA",1.06e+18,butte county needs donations!!!! it’s been a surreal past 3 days. evacuees are sleeping in their cars and tents in parking lots all over town. shelters and hotels are beyond their… https://www.instagram.com/p/bqbtw5bhpxc/?utm_source=ig_twitter_share&amp;igshid=qk0ug0q31401,2018-11-11 04:30:29+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061476231688998912,11,4,30,1,1,BUTTE COUNTY NEEDS DONATIONS!!!! It’s been a surreal past 3 days. Evacuees are sleeping in their cars and tents in parking lots all over town. Shelters and hotels are beyond their… ,1,"Chico, CA",0.0,0
236.0,"Paradise, CA",1.06e+18,"calfire reporting #campfire 66% contained, 151,000 acres burned. structures destroyed: 11,713 residences, 472 commercial and 3,388 other buildings. @paradise, california https://www.instagram.com/p/bqym87xazcc/?utm_source=ig_twitter_share&amp;igshid=1jaemzog1728u",2018-11-19 22:09:50+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1064641926987739136,19,22,9,1,1,"calfire reporting #CampFire 66% contained, 151,000 acres burned. Structures destroyed: 11,713 residences, 472 commercial and 3,388 other buildings. @Paradise, California ",2,"Paradise, CA",0.0,0
81.0,"Paradise, CA",1.07e+18,"calfire reporting #campfire 95% contained, 153,336 acres burned, and 18,733 structures (all types) destroyed. conditions: the rain has assisted in extinguishing hot spots and smoldering… https://www.instagram.com/p/bqh58ycgwvx/?utm_source=ig_twitter_share&amp;igshid=1tsqltdecxc0y",2018-11-23 16:36:14+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1066007525844234242,23,16,36,1,1,"calfire reporting #CampFire 95% contained, 153,336 acres burned, and 18,733 structures (all types) destroyed. Conditions: The rain has assisted in extinguishing hot spots and smoldering… ",2,"Paradise, CA",0.0,0
409.0,"Paradise, CA",1.06e+18,"calfire reporting 140,000 acres burned, 40% contained for #campfire @paradise, california https://www.instagram.com/p/bqnve8ign1x/?utm_source=ig_twitter_share&amp;igshid=6qr7xbjys9q0",2018-11-15 16:52:43+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1063112573359407104,15,16,52,1,1,"calfire reporting 140,000 acres burned, 40% contained for #CampFire @Paradise, California ",2,"Paradise, CA",1.0,0
284.0,"Paradise, CA",1.06e+18,"calfire reporting 149,500 acres burned, 60% contained, and 12,595 structures (all types) destroyed. #campfire #wildfire #wildlandurbaninterface @paradise, california https://www.instagram.com/p/bqvylayaf3b/?utm_source=ig_twitter_share&amp;igshid=239abyqa6st2",2018-11-18 23:37:21+00:00,#CampFire #wildfire #wildlandurbaninterface,JeffreyBezore,,1,0,https://twitter.com/JeffreyBezore/status/1064301565689892865,18,23,37,1,1,"calfire reporting 149,500 acres burned, 60% contained, and 12,595 structures (all types) destroyed. #CampFire #wildfire #wildlandurbaninterface @Paradise, California ",4,"Paradise, CA",0.0,0
524.0,"Paradise, CA",1.06e+18,california coast tucked in under a blanket of coastal clouds and ash from the hellscape below. thank you to all first responders. deputies who have lost their homes continue fighting to… https://www.instagram.com/p/bqfy4zrhg6h/?utm_source=ig_twitter_share&amp;igshid=swcsqilji82m,2018-11-12 18:35:47+00:00,,aaschnobrich,,0,0,https://twitter.com/aaschnobrich/status/1062051344201134080,12,18,35,1,1,California coast tucked in under a blanket of coastal clouds and ash from the hellscape below. Thank you to all first responders. Deputies who have lost their homes continue fighting to… ,0,"Paradise, CA",1.0,0
491.0,"Paradise, CA",1.06e+18,"california is on fire. this should not be the norm, but it seems like it’s becoming that way with help from climate change. @keepitwild_ has made this beautiful sticker to honor ca and… https://www.instagram.com/p/bqikeqeakcc/?utm_source=ig_twitter_share&amp;igshid=ex9x6e9rp57v",2018-11-13 16:36:53+00:00,,cpfry,,0,0,https://twitter.com/cpfry/status/1062383812049559552,13,16,36,1,1,"California is on fire. This should not be the norm, but it seems like it’s becoming that way with help from climate change. @keepitwild_ has made this beautiful sticker to honor CA and… ",1,"Paradise, CA",1.0,0
646.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and 14 mile house rd #traffic http://bit.ly/y31vaf,2018-11-10 15:49:04+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061284614017302528,10,15,49,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and 14 Mile House Rd #traffic ,1,"Chico, CA",0.0,2
640.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and 14 mile house rd #traffic http://bit.ly/y31vaf,2018-11-10 17:39:44+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061312464950685696,10,17,39,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and 14 Mile House Rd #traffic ,1,"Chico, CA",0.0,2
607.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and 14 mile house rd #traffic http://bit.ly/y31vaf,2018-11-11 04:01:14+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061468872308678656,11,4,1,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and 14 Mile House Rd #traffic ,1,"Chico, CA",0.0,2
538.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and ca 89 #traffic http://bit.ly/y31vaf,2018-11-12 15:36:21+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006190169907201,12,15,36,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and CA 89 #traffic ,1,"Chico, CA",0.0,2
594.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-11 13:57:45+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061618990831845376,11,13,57,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0.0,2
555.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-12 03:31:44+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823833752125441,12,3,31,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0.0,2
537.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-12 15:36:54+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006328992976896,12,15,36,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0.0,2
533.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-12 16:25:32+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062018565690118144,12,16,25,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0.0,2
648.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and neal rd #traffic http://bit.ly/y31vaf,2018-11-10 15:15:38+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061276201740840960,10,15,15,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and Neal Rd #traffic ,1,"Chico, CA",0.0,2
605.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and neal rd #traffic http://bit.ly/y31vaf,2018-11-11 04:01:16+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061468878558126080,11,4,1,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and Neal Rd #traffic ,1,"Chico, CA",0.0,2
649.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-10 15:07:18+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061274103439654917,10,15,7,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0.0,2
606.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-11 04:01:15+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061468875156525056,11,4,1,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0.0,2
587.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-11 16:15:09+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061653567898050560,11,16,15,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0.0,2
