tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
148,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-21 21:49:23+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1065361558962872322,21,21,49,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
129,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-22 10:33:48+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1065553930854256640,22,10,33,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
100,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-22 22:43:28+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1065737557777018881,22,22,43,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
84,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-23 11:11:41+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1065925852708380672,23,11,11,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
73,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-23 23:15:43+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066108059393630209,23,23,15,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
63,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-24 01:34:33+00:00,#Oroville #traffic,TotalTrafficSMF,,1,0,https://twitter.com/TotalTrafficSMF/status/1066142997408956417,24,1,34,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
52,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-24 12:58:41+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066315166780936192,24,12,58,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
33,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-25 02:50:44+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066524560273620997,25,2,50,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
28,"Paradise, CA",1.07E+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-25 16:30:30+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1066730858403569664,25,16,30,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic,1,"Paradise, CA",0
650,"Paradise, CA",1.06E+18,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-10 14:53:49+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061270711057170432,10,14,53,1,1,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic,1,"Paradise, CA",0
611,"Paradise, CA",1.06E+18,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-11 03:06:58+00:00,#Oroville #traffic,TotalTrafficSMF,,1,0,https://twitter.com/TotalTrafficSMF/status/1061455212903309313,11,3,6,1,1,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic,1,"Paradise, CA",0
592,"Paradise, CA",1.06E+18,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-11 15:31:10+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061642499884752897,11,15,31,1,1,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic,1,"Paradise, CA",0
556,"Paradise, CA",1.06E+18,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:43+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823832116355072,12,3,31,1,1,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic,1,"Paradise, CA",0
550,"Paradise, CA",1.06E+18,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic http://bit.ly/Y31VAF,2018-11-12 06:58:41+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061875914399670272,12,6,58,1,1,Camp fire closure in #Oroville on Pentz Rd Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic,1,"Paradise, CA",0
637,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic http://bit.ly/Y31VAF,2018-11-10 19:26:17+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061339279698354177,10,19,26,1,1,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic,1,"Paradise, CA",0
596,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic http://bit.ly/Y31VAF,2018-11-11 13:19:58+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061609481329692673,11,13,19,1,1,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic,1,"Paradise, CA",0
557,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic http://bit.ly/Y31VAF,2018-11-12 03:31:43+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823830568640512,12,3,31,1,1,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic,1,"Paradise, CA",0
536,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic http://bit.ly/Y31VAF,2018-11-12 15:36:54+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006330066640899,12,15,36,1,1,Camp fire closure in #Paradise on Pearson Rd Both EB/WB between Skwy Rd and Pentz Rd #traffic,1,"Paradise, CA",0
539,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 15:34:43+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062005780143063042,12,15,34,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
504,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-13 04:48:18+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062205489596035072,13,4,48,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
499,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-13 12:58:12+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062328779677229056,13,12,58,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
487,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-13 17:03:50+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062390592435564545,13,17,3,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
467,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-14 01:51:50+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062523469491920896,14,1,51,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
454,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-14 06:52:42+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062599184082239488,14,6,52,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
445,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-14 19:19:57+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062787237560156160,14,19,19,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
432,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-15 00:19:25+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062862599287701505,15,0,19,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
418,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-15 07:41:08+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062973759949234176,15,7,41,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
416,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-15 12:41:23+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063049322915422209,15,12,41,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
391,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-16 00:44:23+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063231269394354176,16,0,44,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
376,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-16 08:37:17+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063350281734258688,16,8,37,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
372,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-16 12:58:21+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063415978413969409,16,12,58,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
351,"Paradise, CA",1.06E+18,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-17 01:00:13+00:00,#Paradise #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1063597642876444672,17,1,0,1,1,Camp fire closure in #Paradise&amp;SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic,1,"Paradise, CA",0
758,"Paradise, CA",1.06E+18,"Camp fire from Bruce Road in Chico. #campfire #Paradise #Chico #wildfire #California @Chico, California https://www.instagram.com/trudikrupocki/p/Bp7mJnXngOT/?utm_source=ig_twitter_share&amp;igshid=1oh7chwp2ui59",2018-11-08 19:32:04+00:00,#campfire #Paradise #Chico #wildfire #California,gratefulcake,,1,0,https://twitter.com/gratefulcake/status/1060615959415799808,8,19,32,1,1,"Camp fire from Bruce Road in Chico. #campfire #Paradise #Chico #wildfire #California @Chico, California",3,"Chico, CA",1
570,"Paradise, CA",1.06E+18,"CAMP fire in Butte, CA. Nearly 7000 homes destroyed, one town almost completely gone and 23 killed. And no where near being contained. Planes flying in and out constantly making drops… https://www.instagram.com/p/BqD1rwblgOy/?utm_source=ig_twitter_share&amp;igshid=1s8m4dprsdicj",2018-11-12 00:21:55+00:00,,MarkFromKeyport,,0,0,https://twitter.com/MarkFromKeyport/status/1061776064664530944,12,0,21,1,1,"CAMP fire in Butte, CA. Nearly 7000 homes destroyed, one town almost completely gone and 23 killed. And no where near being contained. Planes flying in and out constantly making drops…",1,"Chico, CA",0
,"Paradise, CA",1.06E+18,Can't wait for tonight. See ya in a bit Can't wait for you to join us to share a meal together potluck in the Fireside Room on this Sunday Nov 4th at 530p followed by worship. Bring a… https://www.instagram.com/p/Bpx305BHDEv/?utm_source=ig_twitter_share&amp;igshid=p4vu2032cl26,2018-11-05 00:54:06+00:00,,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1059247448621600768,5,0,54,0,0,Can't wait for tonight. See ya in a bit Can't wait for you to join us to share a meal together potluck in the Fireside Room on this Sunday Nov 4th at 530p followed by worship. Bring a…,0,"Chico, CA",1
,"Paradise, CA",1.06E+18,Can't wait for you to join us to share a meal together...potluck in the Fireside Room at Neighborhood Church Chico on this Sunday Nov 4th at 530p followed by worship. Bring a dish to… https://www.instagram.com/p/BpsFQxAHICg/?utm_source=ig_twitter_share&amp;igshid=lpkhd337wyot,2018-11-02 18:56:06+00:00,,teamwilkins,,1,0,https://twitter.com/teamwilkins/status/1058432578955497473,2,18,56,0,0,Can't wait for you to join us to share a meal together...potluck in the Fireside Room at Neighborhood Church Chico on this Sunday Nov 4th at 530p followed by worship. Bring a dish to…,0,"Chico, CA",1
380,Butte County,1.06E+18,"Checking in at Command Post for today’s recovery efforts in Paradise, CA @Thermalito Forebay North Picnic Area https://www.instagram.com/p/BqSTagXhugF/?utm_source=ig_twitter_share&amp;igshid=1geq7sjr5uxh6",2018-11-17 15:10:56+00:00,,TahoeMarmot,,0,0,https://twitter.com/TahoeMarmot/status/1063811732425097217,17,15,10,1,1,"Checking in at Command Post for today’s recovery efforts in Paradise, CA @Thermalito Forebay North Picnic Area",0,Butte County,1
813,"Paradise, CA",1.06E+18,"Checks out 場所: Chico, California https://www.instagram.com/p/Bp280banwEI/?utm_source=ig_twitter_share&amp;igshid=1cg74coaupix8",2018-11-07 00:13:58+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1059962123449745408,7,0,13,0,0,"Checks out 場所: Chico, California",0,"Chico, CA",1
103,"Paradise, CA",1.07E+18,"Chefs from around the country spending their holiday cooking for the residents of Paradise, CA @guyfieri @tylerflorence @weatherchannel wckitchen @California State University, Chico https://www.instagram.com/p/Bqf1e1CBgTn/?utm_source=ig_twitter_share&amp;igshid=knh5day37594",2018-11-22 21:18:42+00:00,,amlikethewind,@GuyFieri @TylerFlorence @weatherchannel,0,0,https://twitter.com/amlikethewind/status/1065716223655194624,22,21,18,1,0,"Chefs from around the country spending their holiday cooking for the residents of Paradise, CA @guyfieri @tylerflorence @weatherchannel wckitchen @California State University, Chico",0,"Chico, CA",1
369,"Paradise, CA",1.06E+18,Chico CA Fri Nov 16th AM Forecast: TODAY Hazy Hi 64 TONIGHT Hazy Lo 41,2018-11-16 16:03:25+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1063462555065221120,16,16,3,1,0,Chico CA Fri Nov 16th AM Forecast: TODAY Hazy Hi 64 TONIGHT Hazy Lo 41,0,"Chico, CA",1
350,"Paradise, CA",1.06E+18,Chico CA Fri Nov 16th PM Forecast: TONIGHT Hazy Lo 38 SATURDAY Hazy Hi 65,2018-11-17 01:03:24+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1063598446014357504,17,1,3,1,0,Chico CA Fri Nov 16th PM Forecast: TONIGHT Hazy Lo 38 SATURDAY Hazy Hi 65,0,"Chico, CA",0
64,"Paradise, CA",1.07E+18,Chico CA Fri Nov 23rd PM Forecast: TONIGHT Showers Likely Lo 49 SATURDAY Chance Of Showers Hi 60,2018-11-24 01:03:22+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1066135150755491841,24,1,3,1,0,Chico CA Fri Nov 23rd PM Forecast: TONIGHT Showers Likely Lo 49 SATURDAY Chance Of Showers Hi 60,0,"Chico, CA",0
,"Paradise, CA",1.06E+18,Chico CA Fri Nov 2nd PM Forecast: TONIGHT Mostly Clear Lo 57 SATURDAY Mostly Sunny Hi 83,2018-11-03 00:03:28+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1058509930012008448,3,0,3,0,0,Chico CA Fri Nov 2nd PM Forecast: TONIGHT Mostly Clear Lo 57 SATURDAY Mostly Sunny Hi 83,0,"Chico, CA",0
719,"Paradise, CA",1.06E+18,Chico CA Fri Nov 9th AM Forecast: TODAY Smoke Hi 72 TONIGHT Clear Lo 40,2018-11-09 16:03:25+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1060925836042350592,9,16,3,1,0,Chico CA Fri Nov 9th AM Forecast: TODAY Smoke Hi 72 TONIGHT Clear Lo 40,1,"Chico, CA",0
