tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
,"Paradise, CA",1.06e+18,"brian littrell- the heart of the matter. @carson city, nevada https://www.instagram.com/p/bp0sbmqhdvo/?utm_source=ig_twitter_share&amp;igshid=1aoldcp3egwm1",2018-11-05 23:25:27+00:00,,Megs_WoodardA_J,,0,0,https://twitter.com/Megs_WoodardA_J/status/1059587529786228737,5,23,25,0,0,"Brian Littrell- The Heart of The Matter. @Carson City, Nevada ",0,"Carson City, NV",1
,"Paradise, CA",1.06e+18,"brian littrell- the heart of the matter. @carson city, nevada https://www.instagram.com/p/bp0siblhtdm/?utm_source=ig_twitter_share&amp;igshid=15hgsbgnaffaz",2018-11-05 23:26:24+00:00,,Megs_WoodardA_J,,0,0,https://twitter.com/Megs_WoodardA_J/status/1059587765380308992,5,23,26,0,0,"Brian Littrell- The Heart of The Matter. @Carson City, Nevada ",0,"Carson City, NV",1
638.0,"Paradise, CA",1.06e+18,broken-hearted. i have such dear friends living there who had to evacuate & didn’t know about their homes last night. it didn’t look too good for some of them and i am so extremely sorry… https://www.instagram.com/p/bqalijygegv/?utm_source=ig_twitter_share&amp;igshid=c6yd6fr018sq,2018-11-10 18:31:52+00:00,,kensicomusic,,0,0,https://twitter.com/kensicomusic/status/1061325583903277057,10,18,31,1,1,Broken-hearted. I have such dear friends living there who had to evacuate & didn’t know about their homes last night. It didn’t look too good for some of them and I am so extremely sorry… ,0,"Chico, CA",0
604.0,"Paradise, CA",1.06e+18,butte county needs donations!!!! it’s been a surreal past 3 days. evacuees are sleeping in their cars and tents in parking lots all over town. shelters and hotels are beyond their… https://www.instagram.com/p/bqbtw5bhpxc/?utm_source=ig_twitter_share&amp;igshid=qk0ug0q31401,2018-11-11 04:30:29+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061476231688998912,11,4,30,1,1,BUTTE COUNTY NEEDS DONATIONS!!!! It’s been a surreal past 3 days. Evacuees are sleeping in their cars and tents in parking lots all over town. Shelters and hotels are beyond their… ,1,"Chico, CA",0
236.0,"Paradise, CA",1.06e+18,"calfire reporting #campfire 66% contained, 151,000 acres burned. structures destroyed: 11,713 residences, 472 commercial and 3,388 other buildings. @paradise, california https://www.instagram.com/p/bqym87xazcc/?utm_source=ig_twitter_share&amp;igshid=1jaemzog1728u",2018-11-19 22:09:50+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1064641926987739136,19,22,9,1,1,"calfire reporting #CampFire 66% contained, 151,000 acres burned. Structures destroyed: 11,713 residences, 472 commercial and 3,388 other buildings. @Paradise, California ",2,"Paradise, CA",0
81.0,"Paradise, CA",1.07e+18,"calfire reporting #campfire 95% contained, 153,336 acres burned, and 18,733 structures (all types) destroyed. conditions: the rain has assisted in extinguishing hot spots and smoldering… https://www.instagram.com/p/bqh58ycgwvx/?utm_source=ig_twitter_share&amp;igshid=1tsqltdecxc0y",2018-11-23 16:36:14+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1066007525844234242,23,16,36,1,1,"calfire reporting #CampFire 95% contained, 153,336 acres burned, and 18,733 structures (all types) destroyed. Conditions: The rain has assisted in extinguishing hot spots and smoldering… ",2,"Paradise, CA",0
409.0,"Paradise, CA",1.06e+18,"calfire reporting 140,000 acres burned, 40% contained for #campfire @paradise, california https://www.instagram.com/p/bqnve8ign1x/?utm_source=ig_twitter_share&amp;igshid=6qr7xbjys9q0",2018-11-15 16:52:43+00:00,#CampFire,JeffreyBezore,,0,0,https://twitter.com/JeffreyBezore/status/1063112573359407104,15,16,52,1,1,"calfire reporting 140,000 acres burned, 40% contained for #CampFire @Paradise, California ",2,"Paradise, CA",1
284.0,"Paradise, CA",1.06e+18,"calfire reporting 149,500 acres burned, 60% contained, and 12,595 structures (all types) destroyed. #campfire #wildfire #wildlandurbaninterface @paradise, california https://www.instagram.com/p/bqvylayaf3b/?utm_source=ig_twitter_share&amp;igshid=239abyqa6st2",2018-11-18 23:37:21+00:00,#CampFire #wildfire #wildlandurbaninterface,JeffreyBezore,,1,0,https://twitter.com/JeffreyBezore/status/1064301565689892865,18,23,37,1,1,"calfire reporting 149,500 acres burned, 60% contained, and 12,595 structures (all types) destroyed. #CampFire #wildfire #wildlandurbaninterface @Paradise, California ",4,"Paradise, CA",0
524.0,"Paradise, CA",1.06e+18,california coast tucked in under a blanket of coastal clouds and ash from the hellscape below. thank you to all first responders. deputies who have lost their homes continue fighting to… https://www.instagram.com/p/bqfy4zrhg6h/?utm_source=ig_twitter_share&amp;igshid=swcsqilji82m,2018-11-12 18:35:47+00:00,,aaschnobrich,,0,0,https://twitter.com/aaschnobrich/status/1062051344201134080,12,18,35,1,1,California coast tucked in under a blanket of coastal clouds and ash from the hellscape below. Thank you to all first responders. Deputies who have lost their homes continue fighting to… ,0,"Paradise, CA",1
491.0,"Paradise, CA",1.06e+18,"california is on fire. this should not be the norm, but it seems like it’s becoming that way with help from climate change. @keepitwild_ has made this beautiful sticker to honor ca and… https://www.instagram.com/p/bqikeqeakcc/?utm_source=ig_twitter_share&amp;igshid=ex9x6e9rp57v",2018-11-13 16:36:53+00:00,,cpfry,,0,0,https://twitter.com/cpfry/status/1062383812049559552,13,16,36,1,1,"California is on fire. This should not be the norm, but it seems like it’s becoming that way with help from climate change. @keepitwild_ has made this beautiful sticker to honor CA and… ",1,"Paradise, CA",1
781.0,"Paradise, CA",1.06e+18,"calm winds and clear skies. #chico #california #buttecounty #530 @chico, california https://www.instagram.com/p/bp5fwptnxxh/?utm_source=ig_twitter_share&amp;igshid=1kbjumr6mtbpz",2018-11-07 23:57:46+00:00,#chico #california #buttecounty,defect_detector,,0,0,https://twitter.com/defect_detector/status/1060320436389502981,7,23,57,0,0,"Calm winds and clear skies. #chico #california #buttecounty #530 @Chico, California ",0,"Chico, CA",1
646.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and 14 mile house rd #traffic http://bit.ly/y31vaf,2018-11-10 15:49:04+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061284614017302528,10,15,49,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and 14 Mile House Rd #traffic ,1,"Chico, CA",0
640.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and 14 mile house rd #traffic http://bit.ly/y31vaf,2018-11-10 17:39:44+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061312464950685696,10,17,39,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and 14 Mile House Rd #traffic ,1,"Chico, CA",0
607.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and 14 mile house rd #traffic http://bit.ly/y31vaf,2018-11-11 04:01:14+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061468872308678656,11,4,1,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and 14 Mile House Rd #traffic ,1,"Chico, CA",0
538.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on ca 32 both nb/sb between yosemite dr and ca 89 #traffic http://bit.ly/y31vaf,2018-11-12 15:36:21+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006190169907201,12,15,36,1,1,Camp fire closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and CA 89 #traffic ,1,"Chico, CA",0
594.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-11 13:57:45+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061618990831845376,11,13,57,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0
555.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-12 03:31:44+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823833752125441,12,3,31,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0
537.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-12 15:36:54+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062006328992976896,12,15,36,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0
533.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and before neal rd #traffic http://bit.ly/y31vaf,2018-11-12 16:25:32+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062018565690118144,12,16,25,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and before Neal Rd #traffic ,1,"Chico, CA",0
648.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and neal rd #traffic http://bit.ly/y31vaf,2018-11-10 15:15:38+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061276201740840960,10,15,15,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and Neal Rd #traffic ,1,"Chico, CA",0
605.0,"Paradise, CA",1.06e+18,camp fire closure in #chico on skwy rd both eb/wb between bruce rd and neal rd #traffic http://bit.ly/y31vaf,2018-11-11 04:01:16+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061468878558126080,11,4,1,1,1,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and Neal Rd #traffic ,1,"Chico, CA",0
649.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-10 15:07:18+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061274103439654917,10,15,7,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0
606.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-11 04:01:15+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061468875156525056,11,4,1,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0
587.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-11 16:15:09+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061653567898050560,11,16,15,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0
552.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-12 06:14:47+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061864866204532736,12,6,14,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0
522.0,"Paradise, CA",1.06e+18,camp fire closure in #durham on neal rd both eb/wb between ca 99 and circlewood dr #traffic http://bit.ly/y31vaf,2018-11-12 19:22:07+00:00,#Durham #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062063005733666823,12,19,22,1,1,Camp fire closure in #Durham on Neal Rd Both EB/WB between CA 99 and Circlewood Dr #traffic ,1,"Paradise, CA",0
541.0,"Paradise, CA",1.06e+18,camp fire closure in #northoforoville on 191 both nb/sb between durham-pentz rd and pearson rd #traffic http://bit.ly/y31vaf,2018-11-12 15:19:03+00:00,#NorthOfOroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1062001835039514624,12,15,19,1,1,Camp fire closure in #NorthOfOroville on 191 Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic ,1,"Paradise, CA",0
652.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on 191 both nb/sb between ca 70 and pearson rd #traffic http://bit.ly/y31vaf,2018-11-10 14:39:49+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061267188856840194,10,14,39,1,1,Camp fire closure in #Oroville on 191 Both NB/SB between CA 70 and Pearson Rd #traffic ,1,"Paradise, CA",0
612.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on 191 both nb/sb between ca 70 and pearson rd #traffic http://bit.ly/y31vaf,2018-11-11 03:06:26+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061455078551445504,11,3,6,1,1,Camp fire closure in #Oroville on 191 Both NB/SB between CA 70 and Pearson Rd #traffic ,1,"Paradise, CA",0
595.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on 191 both nb/sb between durham-pentz rd and before pearson rd #traffic http://bit.ly/y31vaf,2018-11-11 13:33:57+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061612998379352064,11,13,33,1,1,Camp fire closure in #Oroville on 191 Both NB/SB between Durham-Pentz Rd and before Pearson Rd #traffic ,1,"Paradise, CA",0
593.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on 191 both nb/sb between durham-pentz rd and before pearson rd #traffic http://bit.ly/y31vaf,2018-11-11 13:59:51+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061619518806474753,11,13,59,1,1,Camp fire closure in #Oroville on 191 Both NB/SB between Durham-Pentz Rd and before Pearson Rd #traffic ,1,"Paradise, CA",0
559.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on 191 both nb/sb between durham-pentz rd and before pearson rd #traffic http://bit.ly/y31vaf,2018-11-12 03:31:42+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061823824323330048,12,3,31,1,1,Camp fire closure in #Oroville on 191 Both NB/SB between Durham-Pentz Rd and before Pearson Rd #traffic ,1,"Paradise, CA",0
547.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on 191 both nb/sb between durham-pentz rd and pearson rd #traffic http://bit.ly/y31vaf,2018-11-12 14:15:12+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061985768535662592,12,14,15,1,1,Camp fire closure in #Oroville on 191 Both NB/SB between Durham-Pentz Rd and Pearson Rd #traffic ,1,"Paradise, CA",0
654.0,"Paradise, CA",1.06e+18,camp fire closure in #oroville on hwy 70 both nb/sb between ca 149 and ca 89 #traffic http://bit.ly/y31vaf,2018-11-10 13:37:23+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061251476255842305,10,13,37,1,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic ,1,"Paradise, CA",0
