tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,text_nourl,key_score,from_locations
764.0,"Paradise, CA",1.0605725746593423e+18,"Sun is blotted out and ash is starting to fall from the sky. @Chico, California https://www.instagram.com/p/Bp7SazdnVwA/?utm_source=ig_twitter_share&amp;igshid=15c540yk5kr2t",2018-11-08 16:39:40+00:00,,deckinspectah,,0,0,https://twitter.com/deckinspectah/status/1060572574659342345,8,16,39,1,"Sun is blotted out and ash is starting to fall from the sky. @Chico, California ",0,"Chico, CA"
763.0,"Paradise, CA",1.060579478177493e+18,Closed due to camp fire in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA-89 #traffic http://bit.ly/Y31VAF,2018-11-08 17:07:06+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1060579478177492992,8,17,7,1,Closed due to camp fire in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA-89 #traffic ,1,"Paradise, CA"
762.0,"Paradise, CA",1.0605878886544833e+18,"These are not clouds ladies and gentlemen, THIS IS SMOKE! And this is my home At 7am a fire started in the Feather River canyon, and has quickly grown to over 1000 acres in under an… https://www.instagram.com/p/Bp7ZYRnFu4s/?utm_source=ig_twitter_share&amp;igshid=o3bkpe9nd4hb",2018-11-08 17:40:32+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1060587888654483456,8,17,40,1,"These are not clouds ladies and gentlemen, THIS IS SMOKE! And this is my home At 7am a fire started in the Feather River canyon, and has quickly grown to over 1000 acres in under an… ",1,"Chico, CA"
761.0,"Paradise, CA",1.0605881953337917e+18,Closed due to camp fire in #Oroville on Hwy 70 Both NB/SB between CA 149 and CA-89 #traffic http://bit.ly/Y31VAF,2018-11-08 17:41:45+00:00,#Oroville #traffic,TotalTrafficSMF,,1,0,https://twitter.com/TotalTrafficSMF/status/1060588195333791746,8,17,41,1,Closed due to camp fire in #Oroville on Hwy 70 Both NB/SB between CA 149 and CA-89 #traffic ,1,"Paradise, CA"
760.0,"Paradise, CA",1.060592862394544e+18,"The view of the Campfire in Feather River Canyon from our view in Canyon Oaks. Paradise is being evacuated. Stay safe friends! #wildfire #chicoca #paradisecanada #campfire2018 @Chico,… https://www.instagram.com/p/Bp7bpPAHMF7/?utm_source=ig_twitter_share&amp;igshid=122rv6vb6k70v",2018-11-08 18:00:17+00:00,#wildfire #chicoca #paradisecanada #campfire2018,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1060592862394544128,8,18,0,1,"The view of the Campfire in Feather River Canyon from our view in Canyon Oaks. Paradise is being evacuated. Stay safe friends! #wildfire #chicoca #paradisecanada #campfire2018 @Chico,… ",3,"Chico, CA"
759.0,"Paradise, CA",1.0606149822940324e+18,Friday I'll be at @Deejay_Eclectic join me I'll be playing all the best music! Come out and lets have some fun dancing the night away! #chicoca #chicostate #chicocalifornia… https://www.instagram.com/p/Bp7loulH2Kg/?utm_source=ig_twitter_share&amp;igshid=salidhakfona,2018-11-08 19:28:11+00:00,#chicoca #chicostate #chicocalifornia,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1060614982294032385,8,19,28,1,Friday I'll be at @Deejay_Eclectic join me I'll be playing all the best music! Come out and lets have some fun dancing the night away! #chicoca #chicostate #chicocalifornia… ,0,"Chico, CA"
758.0,"Paradise, CA",1.0606159594157998e+18,"Camp fire from Bruce Road in Chico. #campfire #Paradise #Chico #wildfire #California @Chico, California https://www.instagram.com/trudikrupocki/p/Bp7mJnXngOT/?utm_source=ig_twitter_share&amp;igshid=1oh7chwp2ui59",2018-11-08 19:32:04+00:00,#campfire #Paradise #Chico #wildfire #California,gratefulcake,,1,0,https://twitter.com/gratefulcake/status/1060615959415799808,8,19,32,1,"Camp fire from Bruce Road in Chico. #campfire #Paradise #Chico #wildfire #California @Chico, California ",3,"Chico, CA"
757.0,"Paradise, CA",1.0606177927209083e+18,"Due to the Camp fire, the center is extending it's hours to offer support for students, faculty and staff who has been affected.",2018-11-08 19:39:21+00:00,,ChicoStateCCLC,,0,0,https://twitter.com/ChicoStateCCLC/status/1060617792720908290,8,19,39,1,"Due to the Camp fire, the center is extending it's hours to offer support for students, faculty and staff who has been affected.",0,"Chico, CA"
756.0,"Paradise, CA",1.0606208179171942e+18,OMFW W! About to go into the oven for 1.5hrs then I will finish w/the Garlic/Beet Dip (vs throwing it out!) ... and then roast another hour I will add a photo of recipe w/the… https://www.instagram.com/liveg2g/p/Bp7oMXbn-mX/?utm_source=ig_twitter_share&amp;igshid=1vuf0b9imbaen,2018-11-08 19:51:23+00:00,,liveg2g,,0,0,https://twitter.com/liveg2g/status/1060620817917194240,8,19,51,1,OMFW W! About to go into the oven for 1.5hrs then I will finish w/the Garlic/Beet Dip (vs throwing it out!) ... and then roast another hour I will add a photo of recipe w/the… ,0,"Paradise, CA"
755.0,"Paradise, CA",1.0606243270062121e+18,"You have taken months to plan this special day, so leave the fashion details to the experts. Always Elegant Bridal offers day-of wedding dress styling service that includes a… https://www.instagram.com/aebridal/p/Bp7p9AaFCAT/?utm_source=ig_twitter_share&amp;igshid=1lgfpr2d7mu2y",2018-11-08 20:05:19+00:00,,AE_Bridal,,0,0,https://twitter.com/AE_Bridal/status/1060624327006212096,8,20,5,1,"You have taken months to plan this special day, so leave the fashion details to the experts. Always Elegant Bridal offers day-of wedding dress styling service that includes a… ",0,"Chico, CA"
754.0,"Paradise, CA",1.0606384422736036e+18,Discover your next Used Truck regardless of credit here at Highway Motors in Chico. Like this 2001 F150 Super Cab. #hwymotorschico @Highway Motors Chico https://www.instagram.com/p/Bp7wKXsHW_A/?utm_source=ig_twitter_share&amp;igshid=52nsxwk9v1ib,2018-11-08 21:01:25+00:00,#hwymotorschico,HwyMotorsChico,,0,0,https://twitter.com/HwyMotorsChico/status/1060638442273603585,8,21,1,1,Discover your next Used Truck regardless of credit here at Highway Motors in Chico. Like this 2001 F150 Super Cab. #hwymotorschico @Highway Motors Chico ,0,"Chico, CA"
753.0,"Paradise, CA",1.0606409150968301e+18,"15 miles away from the Camp Fire in Paradise. Ash already falling #campfire @Chico, California https://www.instagram.com/p/Bp7xXW9gYG5/?utm_source=ig_twitter_share&amp;igshid=1bxrvzt663djg",2018-11-08 21:11:14+00:00,#campfire,colleenmichelle,,0,0,https://twitter.com/colleenmichelle/status/1060640915096829952,8,21,11,1,"15 miles away from the Camp Fire in Paradise. Ash already falling #campfire @Chico, California ",2,"Chico, CA"
752.0,"Paradise, CA",1.0606414740548977e+18,"Impending doom. It's kinda scary seeing it this close. Hoping I don't see it closer. #CampFire @Chico, California https://www.instagram.com/p/Bp7xwIMFOHE/?utm_source=ig_twitter_share&amp;igshid=1qt3ssdaq8453",2018-11-08 21:13:27+00:00,#CampFire,TheGreatWhopper,,0,0,https://twitter.com/TheGreatWhopper/status/1060641474054897664,8,21,13,1,"Impending doom. It's kinda scary seeing it this close. Hoping I don't see it closer. #CampFire @Chico, California ",1,"Chico, CA"
751.0,"Paradise, CA",1.0606437482862141e+18,"And back into the oven for another hour or so! #roastedribs #roastedbeets #ribs &amp; #beets #seriouslydelicious #eatgoodfood #organic #healthyeating @Paradise, California https://www.instagram.com/liveg2g/p/Bp7yonjnIeA/?utm_source=ig_twitter_share&amp;igshid=1lqpq6fziuka0",2018-11-08 21:22:30+00:00,#roastedribs #roastedbeets #ribs #beets #seriouslydelicious #eatgoodfood #organic #healthyeating,liveg2g,,0,0,https://twitter.com/liveg2g/status/1060643748286214144,8,21,22,1,"And back into the oven for another hour or so! #roastedribs #roastedbeets #ribs &amp; #beets #seriouslydelicious #eatgoodfood #organic #healthyeating @Paradise, California ",0,"Paradise, CA"
829.0,Butte County,1.0606472198277489e+18,I love this community! What are you doing to give back? Thanks #roundtableoroville and #foodmaxxoroville for making a donation to our bcsonews dispatchers! @… https://www.instagram.com/p/Bp70WHQH9MxE-TbJ6iWG80ISXfvmilJWUuUZ_Y0/?utm_source=ig_twitter_share&amp;igshid=135pamae67g29,2018-11-08 21:36:17+00:00,#roundtableoroville #foodmaxxoroville,CariErwin,,0,0,https://twitter.com/CariErwin/status/1060647219827748865,8,21,36,1,I love this community! What are you doing to give back? Thanks #roundtableoroville and #foodmaxxoroville for making a donation to our bcsonews dispatchers! @… ,0,"Oroville, CA"
750.0,"Paradise, CA",1.060658024656892e+18,"Working to lose fat/weight #allaboutthechoiceswemake #ipromise @Paradise, California https://www.instagram.com/liveg2g/p/Bp75RzlnrMe/?utm_source=ig_twitter_share&amp;igshid=1j8tjo1rs3xnb",2018-11-08 22:19:13+00:00,#allaboutthechoiceswemake #ipromise,liveg2g,,0,0,https://twitter.com/liveg2g/status/1060658024656891904,8,22,19,1,"Working to lose fat/weight #allaboutthechoiceswemake #ipromise @Paradise, California ",0,"Paradise, CA"
749.0,"Paradise, CA",1.0606603066602865e+18,"My parents home stands/stood at the point marked by the crosshairs. calfire calfire_butteco #CalTopo #CampFire #WildFire @Concow, California https://www.instagram.com/p/Bp76LdSHQWc/?utm_source=ig_twitter_share&amp;igshid=1xtp0d1xf6eu6",2018-11-08 22:28:17+00:00,#CalTopo #CampFire #WildFire,kaleb_haugen,,0,2,https://twitter.com/kaleb_haugen/status/1060660306660286465,8,22,28,1,"My parents home stands/stood at the point marked by the crosshairs. calfire calfire_butteco #CalTopo #CampFire #WildFire @Concow, California ",3,"Paradise, CA"
748.0,"Paradise, CA",1.0606667086948925e+18,"Near Durham. Taking back roads out. @Durham, California https://www.instagram.com/p/Bp79OqggR6bNrUvdZBeHZTcH084y5CftWmoJMw0/?utm_source=ig_twitter_share&amp;igshid=ff58y5n8wdij",2018-11-08 22:53:44+00:00,,goodforshona,,0,0,https://twitter.com/goodforshona/status/1060666708694892550,8,22,53,1,"Near Durham. Taking back roads out. @Durham, California ",0,"Durham, CA"
747.0,"Paradise, CA",1.060672122303873e+18,"As rich as this looks, know that it tastes even better #seriouslydelicious #cleaneating #realfood #recipe : 1.5lbs #porkribs season(S&amp;P....) roast for 45mins.. ADD: 3cloves… https://www.instagram.com/liveg2g/p/Bp7_sWIH96f/?utm_source=ig_twitter_share&amp;igshid=q0l7hewmjwlp",2018-11-08 23:15:14+00:00,#seriouslydelicious #cleaneating #realfood #recipe #porkribs,liveg2g,,0,0,https://twitter.com/liveg2g/status/1060672122303873026,8,23,15,1,"As rich as this looks, know that it tastes even better #seriouslydelicious #cleaneating #realfood #recipe : 1.5lbs #porkribs season(S&amp;P....) roast for 45mins.. ADD: 3cloves… ",0,"Paradise, CA"
746.0,"Paradise, CA",1.0606739077395416e+18,"Feather, N. Fork 4: Running",2018-11-08 23:22:20+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1060673907739541504,8,23,22,1,"Feather, N. Fork 4: Running",0,"Paradise, CA"
745.0,"Paradise, CA",1.0606801262732163e+18,#campfire at 18k acres and 0% containment which is why I'm #notwriting #NaNoWriMo and packing instead in the (fingers crossed) unlikely event we're #evacuated #paradise under siege.… https://www.instagram.com/p/Bp8DVM3lyva/?utm_source=ig_twitter_share&amp;igshid=1uwbdqxjcey4f,2018-11-08 23:47:03+00:00,#campfire #notwriting #NaNoWriMo #evacuated #paradise,kathieblog,,0,0,https://twitter.com/kathieblog/status/1060680126273216514,8,23,47,1,#campfire at 18k acres and 0% containment which is why I'm #notwriting #NaNoWriMo and packing instead in the (fingers crossed) unlikely event we're #evacuated #paradise under siege.… ,2,"Chico, CA"
744.0,"Paradise, CA",1.0606839232803144e+18,"The color of the sun when your hometown is on fire. #ThereIsNoFireSeasonAnymore #Breathebreathe #Iheartchico #CampFire #nofilter @Chico, California https://www.instagram.com/p/Bp8EurmAnNh/?utm_source=ig_twitter_share&amp;igshid=vc9z0ducznju",2018-11-09 00:02:08+00:00,#ThereIsNoFireSeasonAnymore #Breathebreathe #Iheartchico #CampFire #nofilter,sarahebodnar,,1,0,https://twitter.com/sarahebodnar/status/1060683923280314369,9,0,2,1,"The color of the sun when your hometown is on fire. #ThereIsNoFireSeasonAnymore #Breathebreathe #Iheartchico #CampFire #nofilter @Chico, California ",1,"Chico, CA"
743.0,"Paradise, CA",1.0606878574745641e+18,"Fire , Water , and Government show nothing of mercy. - Proverbs #prayforpradise #buttecounty #Bootcamp #barre #trx #trxworkout #fitnessbootcamp #yoga #vinyasaflow #trxworkouts… https://www.instagram.com/p/Bp8F6x-nNc1/?utm_source=ig_twitter_share&amp;igshid=9hhkknwc1jq8",2018-11-09 00:17:46+00:00,#prayforpradise #buttecounty #Bootcamp #barre #trx #trxworkout #fitnessbootcamp #yoga #vinyasaflow #trxworkouts,MtzAthleticClub,,0,0,https://twitter.com/MtzAthleticClub/status/1060687857474564096,9,0,17,1,"Fire , Water , and Government show nothing of mercy. - Proverbs #prayforpradise #buttecounty #Bootcamp #barre #trx #trxworkout #fitnessbootcamp #yoga #vinyasaflow #trxworkouts… ",1,"Paradise, CA"
742.0,"Paradise, CA",1.0606886645424046e+18,Pray for Paradise. This is the view from above our huller on Chico River Road in Chico. There are no words. #norcal #campfire #chicoca #paradiseca #wildfire #panorama #prayforparadise @… https://www.instagram.com/p/Bp8HNfIHNNB/?utm_source=ig_twitter_share&amp;igshid=1xo0pxo1yx5dz,2018-11-09 00:20:58+00:00,#norcal #campfire #chicoca #paradiseca #wildfire #panorama #prayforparadise,Corinnelizbeth,,0,0,https://twitter.com/Corinnelizbeth/status/1060688664542404608,9,0,20,1,Pray for Paradise. This is the view from above our huller on Chico River Road in Chico. There are no words. #norcal #campfire #chicoca #paradiseca #wildfire #panorama #prayforparadise @… ,2,"Paradise, CA"
820.0,Butte County,1.0606895089733222e+18,Feather: Running,2018-11-09 00:24:20+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1060689508973322240,9,0,24,1,Feather: Running,0,Butte County
741.0,"Paradise, CA",1.060698916251824e+18,"#CampFire unofficial update: 16,000 Acres. 0% Contained*. #ButteCounty; ~5mi NE of Concow, CA. ~86mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-09 01:01:43+00:00,#CampFire #ButteCounty,CaliFireBot,,2,0,https://twitter.com/CaliFireBot/status/1060698916251824128,9,1,1,1,"#CampFire unofficial update: 16,000 Acres. 0% Contained*. #ButteCounty; ~5mi NE of Concow, CA. ~86mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",1,"Paradise, CA"
740.0,"Paradise, CA",1.0606993453628659e+18,Chico CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 42 FRIDAY Smoke Hi 72,2018-11-09 01:03:25+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1060699345362866176,9,1,3,1,Chico CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 42 FRIDAY Smoke Hi 72,2,"Chico, CA"
739.0,"Paradise, CA",1.0607002959809005e+18,"A day of utter destruction. The same water tower from the other day, now shrouded by smoke as a fire devastates Butte County. #chico #buttecounty #campfire #calfire #530 @Chico, California https://www.instagram.com/p/Bp8MgV9HtQn/?utm_source=ig_twitter_share&amp;igshid=ty0ah4y0vti1",2018-11-09 01:07:12+00:00,#chico #buttecounty #campfire #calfire,defect_detector,,0,0,https://twitter.com/defect_detector/status/1060700295980900352,9,1,7,1,"A day of utter destruction. The same water tower from the other day, now shrouded by smoke as a fire devastates Butte County. #chico #buttecounty #campfire #calfire #530 @Chico, California ",4,"Chico, CA"
738.0,"Paradise, CA",1.0607010770021663e+18,"What should be a winter storm is actually a fire storm. East 1st Ave @Mangrove. A day of utter destruction. #chico #buttecounty #campfire #calfire #530 @Chico, California https://www.instagram.com/p/Bp8M2yzH5zu/?utm_source=ig_twitter_share&amp;igshid=ozdmpb3ksmaz",2018-11-09 01:10:18+00:00,#chico #buttecounty #campfire #calfire,defect_detector,,1,0,https://twitter.com/defect_detector/status/1060701077002166275,9,1,10,1,"What should be a winter storm is actually a fire storm. East 1st Ave @Mangrove. A day of utter destruction. #chico #buttecounty #campfire #calfire #530 @Chico, California ",3,"Chico, CA"
737.0,"Paradise, CA",1.0607017092516045e+18,Belongings are hastily loaded in a pickup truck as friends and family desperately run to places out of the way of a fast moving fire running down the hills in Butte County. #chico… https://www.instagram.com/p/Bp8NJVRH2Sr/?utm_source=ig_twitter_share&amp;igshid=1fv1vy0x0hdq0,2018-11-09 01:12:49+00:00,#chico,defect_detector,,0,0,https://twitter.com/defect_detector/status/1060701709251604480,9,1,12,1,Belongings are hastily loaded in a pickup truck as friends and family desperately run to places out of the way of a fast moving fire running down the hills in Butte County. #chico… ,1,"Chico, CA"
814.0,Butte County,1.0607074158076026e+18,"Smoke from the #campfire @Thermalito, California https://www.instagram.com/p/Bp8Pkf4gDfe/?utm_source=ig_twitter_share&amp;igshid=4kl2ex4d582u",2018-11-09 01:35:29+00:00,#campfire,Roxy_Reigns,,0,1,https://twitter.com/Roxy_Reigns/status/1060707415807602688,9,1,35,1,"Smoke from the #campfire @Thermalito, California ",2,"Thermalito, CA"
182.0,"Oroville, CA",1.0607080659751155e+18,"#NatchezFire unofficial new fire report; details uncertain. #YubaCounty; Near Rackerby, CA. ~61mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",2018-11-09 01:38:04+00:00,#NatchezFire #YubaCounty,CaliFireBot,,2,0,https://twitter.com/CaliFireBot/status/1060708065975115776,9,1,38,1,"#NatchezFire unofficial new fire report; details uncertain. #YubaCounty; Near Rackerby, CA. ~61mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.",1,"Oroville, CA"
